Unnamed: 0,regionpsgc,provincepsgc,municipalitycitypsgc,linelist_date,active_cases
598,040000000,042100000,042103000,2020-05-14,77
599,040000000,042100000,042103000,2020-05-16,76
600,040000000,042100000,042103000,2020-05-17,74
601,040000000,042100000,042103000,2020-05-18,74
602,040000000,042100000,042103000,2020-05-19,71
603,040000000,042100000,042103000,2020-05-20,69
604,040000000,042100000,042103000,2020-05-21,69
605,040000000,042100000,042103000,2020-05-22,68
606,040000000,042100000,042103000,2020-05-23,68
607,040000000,042100000,042103000,2020-05-24,67
608,040000000,042100000,042103000,2020-05-25,66
609,040000000,042100000,042103000,2020-05-26,66
610,040000000,042100000,042103000,2020-05-27,66
611,040000000,042100000,042103000,2020-05-29,66
612,040000000,042100000,042103000,2020-05-30,65
613,040000000,042100000,042103000,2020-05-31,65
614,130000000,133900000,133900000,2020-05-14,134
615,130000000,133900000,133900000,2020-05-16,133
616,130000000,133900000,133900000,2020-05-17,142
617,130000000,133900000,133900000,2020-05-18,141
618,130000000,133900000,133900000,2020-05-19,140
619,130000000,133900000,133900000,2020-05-20,137
620,130000000,133900000,133900000,2020-05-21,135
621,130000000,133900000,133900000,2020-05-22,136
622,130000000,133900000,133900000,2020-05-23,136
623,130000000,133900000,133900000,2020-05-24,135
624,130000000,133900000,133900000,2020-05-25,134
625,130000000,133900000,133900000,2020-05-26,133
626,130000000,133900000,133900000,2020-05-27,133
627,130000000,133900000,133900000,2020-05-29,127
628,130000000,133900000,133900000,2020-05-30,127
629,130000000,133900000,NDA,2020-05-31,130
630,070000000,072200000,072250000,2020-05-14,10
631,070000000,072200000,072250000,2020-05-16,10
632,070000000,072200000,072250000,2020-05-17,10
633,070000000,072200000,072250000,2020-05-18,10
634,070000000,072200000,072250000,2020-05-19,14
635,070000000,072200000,072250000,2020-05-20,15
636,070000000,072200000,072250000,2020-05-21,15
637,070000000,072200000,072250000,2020-05-22,15
638,070000000,072200000,072250000,2020-05-23,15
639,070000000,072200000,072250000,2020-05-24,15
640,070000000,072200000,072250000,2020-05-25,15
641,070000000,072200000,072250000,2020-05-26,15
642,070000000,072200000,072250000,2020-05-27,15
643,070000000,072200000,072250000,2020-05-29,15
644,070000000,072200000,072250000,2020-05-30,15
645,070000000,072200000,064528000,2020-05-31,16
646,130000000,133900000,133902000,2020-05-14,11
647,130000000,133900000,133902000,2020-05-16,14
648,130000000,133900000,133902000,2020-05-17,14
649,130000000,133900000,133902000,2020-05-18,14
650,130000000,133900000,133902000,2020-05-19,13
651,130000000,133900000,133902000,2020-05-20,15
652,130000000,133900000,133902000,2020-05-21,14
653,130000000,133900000,133902000,2020-05-22,14
654,130000000,133900000,133902000,2020-05-23,14
655,130000000,133900000,133902000,2020-05-24,14
656,130000000,133900000,133902000,2020-05-25,16
657,130000000,133900000,133902000,2020-05-26,17
658,130000000,133900000,133902000,2020-05-27,17
659,130000000,133900000,133902000,2020-05-29,18
660,130000000,133900000,133902000,2020-05-30,18
661,130000000,133900000,133902000,2020-05-31,21
662,130000000,133900000,133905000,2020-05-14,48
663,130000000,133900000,133905000,2020-05-16,51
664,130000000,133900000,133905000,2020-05-17,47
665,130000000,133900000,133905000,2020-05-18,49
666,130000000,133900000,133905000,2020-05-19,48
667,130000000,133900000,133905000,2020-05-20,46
668,130000000,133900000,133905000,2020-05-21,45
669,130000000,133900000,133905000,2020-05-22,45
670,130000000,133900000,133905000,2020-05-23,50
671,130000000,133900000,133905000,2020-05-24,49
672,130000000,133900000,133905000,2020-05-25,55
673,130000000,133900000,133905000,2020-05-26,56
674,130000000,133900000,133905000,2020-05-27,56
675,130000000,133900000,133905000,2020-05-29,65
676,130000000,133900000,133905000,2020-05-30,76
677,130000000,137600000,137601000,2020-05-14,142
678,130000000,137600000,137601000,2020-05-16,137
679,130000000,137600000,137601000,2020-05-17,136
680,130000000,137600000,137601000,2020-05-18,135
681,130000000,137600000,137601000,2020-05-19,133
682,130000000,137600000,137601000,2020-05-20,131
683,130000000,137600000,137601000,2020-05-21,129
684,130000000,137600000,137601000,2020-05-22,133
685,130000000,137600000,137601000,2020-05-23,134
686,130000000,137600000,137601000,2020-05-24,136
687,130000000,137600000,137601000,2020-05-25,140
688,130000000,137600000,137601000,2020-05-26,137
689,130000000,137600000,137601000,2020-05-27,139
690,130000000,137600000,137601000,2020-05-29,136
691,130000000,137600000,137601000,2020-05-30,134
692,130000000,137600000,137601000,2020-05-31,92
693,040000000,043400000,043425000,2020-05-14,71
694,100000000,104300000,104305000,2020-05-14,4
695,100000000,104300000,104305000,2020-05-16,4
696,100000000,104300000,104305000,2020-05-17,4
697,100000000,104300000,104305000,2020-05-18,4
698,100000000,104300000,104305000,2020-05-19,4
699,100000000,104300000,104305000,2020-05-20,4
700,100000000,104300000,104305000,2020-05-21,4
701,100000000,104300000,104305000,2020-05-22,4
702,100000000,104300000,104305000,2020-05-23,5
703,100000000,104300000,104305000,2020-05-24,5
704,100000000,104300000,104305000,2020-05-25,5
705,100000000,104300000,104305000,2020-05-26,5
706,040000000,042100000,042109000,2020-05-29,30
707,040000000,042100000,042109000,2020-05-30,29
708,040000000,NDA,NDA,2020-05-31,55
709,100000000,104300000,104305000,2020-05-27,3
710,060000000,064500000,064501000,2020-05-14,4
711,060000000,064500000,064501000,2020-05-16,4
712,060000000,064500000,064501000,2020-05-17,4
713,060000000,064500000,064501000,2020-05-18,3
714,060000000,064500000,064501000,2020-05-19,3
715,060000000,064500000,064501000,2020-05-20,3
716,060000000,064500000,064501000,2020-05-21,3
717,060000000,064500000,064501000,2020-05-22,3
718,060000000,064500000,064501000,2020-05-23,3
719,060000000,064500000,064501000,2020-05-24,3
720,060000000,064500000,064501000,2020-05-25,3
721,060000000,064500000,064501000,2020-05-26,3
722,060000000,064500000,064501000,2020-05-27,2
723,060000000,064500000,064501000,2020-05-29,4
724,060000000,064500000,064501000,2020-05-30,5
725,060000000,064500000,064501000,2020-05-31,6
726,040000000,045800000,NDA,2020-05-14,1
727,130000000,133900000,133910000,2020-05-25,26
728,130000000,133900000,133910000,2020-05-26,28
729,130000000,133900000,133910000,2020-05-27,27
730,130000000,133900000,133910000,2020-05-29,31
731,130000000,133900000,133910000,2020-05-30,32
732,130000000,133900000,NDA,2020-05-14,17
733,130000000,133900000,NDA,2020-05-16,16
734,130000000,133900000,NDA,2020-05-17,17
735,130000000,133900000,NDA,2020-05-18,17
736,130000000,133900000,NDA,2020-05-19,19
737,130000000,133900000,NDA,2020-05-20,19
738,130000000,133900000,NDA,2020-05-21,19
739,130000000,133900000,NDA,2020-05-22,19
740,130000000,133900000,NDA,2020-05-23,19
741,130000000,133900000,NDA,2020-05-24,21
742,130000000,133900000,NDA,2020-05-25,21
743,130000000,133900000,NDA,2020-05-26,24
744,130000000,133900000,NDA,2020-05-27,14
745,130000000,133900000,NDA,2020-05-29,30
746,130000000,133900000,NDA,2020-05-30,32
747,040000000,045800000,045813000,2020-05-14,33
748,040000000,045800000,045813000,2020-05-16,31
749,040000000,045800000,045813000,2020-05-17,31
750,040000000,045800000,045813000,2020-05-18,31
751,040000000,045800000,045813000,2020-05-19,30
752,040000000,045800000,045813000,2020-05-20,30
753,040000000,045800000,045813000,2020-05-21,30
754,040000000,045800000,045813000,2020-05-22,30
755,040000000,045800000,045813000,2020-05-23,30
756,040000000,045800000,045813000,2020-05-24,30
757,040000000,045800000,045813000,2020-05-25,32
758,040000000,045800000,045813000,2020-05-26,33
759,040000000,045800000,045813000,2020-05-27,33
760,040000000,043400000,043425000,2020-05-16,84
761,040000000,043400000,043425000,2020-05-17,84
762,040000000,043400000,043425000,2020-05-18,83
763,040000000,043400000,043425000,2020-05-19,83
764,040000000,043400000,043425000,2020-05-20,81
765,040000000,043400000,043425000,2020-05-21,81
766,040000000,043400000,043425000,2020-05-22,81
767,040000000,043400000,043425000,2020-05-23,81
768,040000000,043400000,043425000,2020-05-24,81
769,040000000,043400000,043425000,2020-05-25,94
770,040000000,043400000,043425000,2020-05-26,91
771,040000000,043400000,043425000,2020-05-27,89
772,040000000,043400000,043425000,2020-05-29,88
773,040000000,043400000,043425000,2020-05-30,88
774,040000000,043400000,043425000,2020-05-31,87
775,030000000,031400000,NDA,2020-05-14,7
776,030000000,031400000,NDA,2020-05-16,6
777,030000000,031400000,NDA,2020-05-17,6
778,030000000,031400000,NDA,2020-05-18,6
779,030000000,031400000,NDA,2020-05-19,6
780,030000000,031400000,NDA,2020-05-20,6
781,030000000,031400000,NDA,2020-05-21,6
782,030000000,031400000,NDA,2020-05-22,6
783,030000000,031400000,NDA,2020-05-23,6
784,030000000,031400000,NDA,2020-05-24,6
785,030000000,031400000,NDA,2020-05-25,6
786,030000000,031400000,NDA,2020-05-26,6
787,030000000,031400000,NDA,2020-05-27,6
788,030000000,031400000,NDA,2020-05-29,11
789,030000000,031400000,NDA,2020-05-30,15
790,030000000,031400000,NDA,2020-05-31,17
791,130000000,133900000,133911000,2020-05-14,26
792,130000000,133900000,133911000,2020-05-16,28
793,130000000,133900000,133911000,2020-05-17,28
794,130000000,133900000,133911000,2020-05-18,28
795,130000000,133900000,133911000,2020-05-19,25
796,130000000,133900000,133911000,2020-05-20,24
797,130000000,133900000,133911000,2020-05-21,24
798,130000000,133900000,133911000,2020-05-22,24
799,130000000,133900000,133911000,2020-05-23,26
800,130000000,133900000,133911000,2020-05-24,25
801,130000000,133900000,133911000,2020-05-25,25
802,130000000,133900000,133911000,2020-05-26,25
803,130000000,133900000,133911000,2020-05-27,25
804,130000000,133900000,133911000,2020-05-29,28
805,130000000,133900000,133911000,2020-05-30,29
806,130000000,133900000,133911000,2020-05-31,33
807,130000000,137500000,137404000,2020-05-14,1
808,130000000,137500000,137404000,2020-05-16,1
809,130000000,137500000,137404000,2020-05-17,1
810,130000000,137500000,137404000,2020-05-18,1
811,130000000,137500000,137404000,2020-05-19,1
812,130000000,137500000,137404000,2020-05-20,1
813,130000000,137500000,137404000,2020-05-21,1
814,130000000,137500000,137404000,2020-05-22,1
815,130000000,137500000,137404000,2020-05-23,1
816,130000000,137500000,137404000,2020-05-24,1
817,130000000,137500000,137404000,2020-05-25,1
818,130000000,137500000,137404000,2020-05-26,1
819,130000000,137500000,137404000,2020-05-27,1
820,130000000,137500000,137404000,2020-05-29,1
821,130000000,137500000,137404000,2020-05-30,1
822,040000000,043400000,043403000,2020-05-14,28
823,040000000,043400000,043403000,2020-05-16,25
824,040000000,043400000,043403000,2020-05-17,27
825,040000000,043400000,043403000,2020-05-18,27
826,040000000,043400000,043403000,2020-05-19,26
827,040000000,043400000,043403000,2020-05-20,26
828,040000000,043400000,043403000,2020-05-21,26
829,040000000,043400000,043403000,2020-05-22,27
830,040000000,043400000,043403000,2020-05-23,27
831,040000000,043400000,043403000,2020-05-24,27
832,040000000,043400000,043403000,2020-05-25,28
833,040000000,043400000,043403000,2020-05-26,28
834,040000000,043400000,NDA,2020-05-31,20
835,130000000,137600000,NDA,2020-05-31,144
836,060000000,063000000,063036000,2020-05-14,1
837,060000000,063000000,063036000,2020-05-16,1
838,060000000,063000000,063036000,2020-05-17,1
839,060000000,063000000,063036000,2020-05-18,1
840,060000000,063000000,063036000,2020-05-19,1
841,060000000,063000000,063036000,2020-05-20,1
842,060000000,063000000,063036000,2020-05-21,1
843,060000000,063000000,063036000,2020-05-22,1
844,060000000,063000000,063036000,2020-05-23,1
845,060000000,063000000,063036000,2020-05-24,1
846,060000000,063000000,063036000,2020-05-25,1
847,060000000,063000000,063036000,2020-05-26,1
848,060000000,063000000,063036000,2020-05-27,1
849,060000000,064500000,064517000,2020-05-14,1
850,060000000,064500000,064517000,2020-05-16,1
851,060000000,064500000,064517000,2020-05-17,1
852,060000000,064500000,064517000,2020-05-18,1
853,060000000,064500000,064517000,2020-05-19,1
854,060000000,064500000,064517000,2020-05-20,1
855,060000000,064500000,064517000,2020-05-21,1
856,060000000,064500000,064517000,2020-05-22,1
857,060000000,064500000,064517000,2020-05-23,1
858,060000000,064500000,064517000,2020-05-24,1
859,060000000,064500000,064517000,2020-05-25,1
860,060000000,064500000,064517000,2020-05-26,1
861,060000000,064500000,064517000,2020-05-27,1
862,040000000,042100000,042122000,2020-05-14,5
863,040000000,042100000,042122000,2020-05-16,5
864,040000000,042100000,042122000,2020-05-17,5
865,040000000,042100000,042122000,2020-05-18,5
866,040000000,042100000,042122000,2020-05-19,5
867,040000000,042100000,042122000,2020-05-20,5
868,040000000,042100000,042122000,2020-05-21,5
869,040000000,042100000,042122000,2020-05-22,5
870,040000000,042100000,042122000,2020-05-23,5
871,040000000,042100000,042122000,2020-05-24,5
872,040000000,042100000,042122000,2020-05-25,5
873,040000000,042100000,042122000,2020-05-26,5
874,040000000,042100000,042122000,2020-05-27,5
875,040000000,042100000,042122000,2020-05-29,6
876,040000000,042100000,042122000,2020-05-30,7
877,040000000,042100000,042122000,2020-05-31,7
878,130000000,133900000,133910000,2020-05-31,36
879,030000000,036900000,NDA,2020-05-14,1
880,030000000,036900000,036916000,2020-05-16,9
881,030000000,036900000,036916000,2020-05-17,9
882,030000000,036900000,036916000,2020-05-18,8
883,030000000,036900000,036916000,2020-05-19,8
884,030000000,036900000,036916000,2020-05-20,8
885,030000000,036900000,036916000,2020-05-21,8
886,030000000,036900000,036916000,2020-05-22,8
887,030000000,036900000,036916000,2020-05-23,8
888,030000000,036900000,036916000,2020-05-24,8
889,030000000,036900000,036916000,2020-05-25,8
890,030000000,036900000,036916000,2020-05-26,8
891,030000000,036900000,036916000,2020-05-27,8
892,030000000,036900000,036916000,2020-05-29,8
893,030000000,036900000,036916000,2020-05-30,8
894,030000000,036900000,NDA,2020-05-31,3
895,130000000,137400000,133903000,2020-05-14,1
896,130000000,137400000,133903000,2020-05-16,1
897,130000000,137400000,133903000,2020-05-17,1
898,130000000,137400000,133903000,2020-05-18,1
899,130000000,137400000,133903000,2020-05-19,1
900,130000000,137400000,133903000,2020-05-20,1
901,130000000,137400000,133903000,2020-05-21,1
902,130000000,137400000,133903000,2020-05-22,1
903,130000000,137400000,133903000,2020-05-23,1
904,130000000,137400000,133903000,2020-05-24,1
905,130000000,137400000,133903000,2020-05-25,1
906,130000000,137400000,133903000,2020-05-26,1
907,130000000,137400000,133903000,2020-05-27,1
908,130000000,137400000,133903000,2020-05-29,1
909,130000000,137400000,133903000,2020-05-30,1
910,130000000,137600000,137607000,2020-05-16,258
911,130000000,137600000,137607000,2020-05-17,260
912,130000000,137600000,137607000,2020-05-18,257
913,130000000,137600000,137607000,2020-05-19,265
914,130000000,137600000,137607000,2020-05-20,258
915,130000000,137600000,137607000,2020-05-21,258
916,130000000,137600000,137607000,2020-05-22,269
917,130000000,137600000,137607000,2020-05-23,269
918,130000000,137600000,137607000,2020-05-24,265
919,130000000,137600000,137607000,2020-05-25,286
920,130000000,137600000,137607000,2020-05-26,288
921,130000000,137600000,137607000,2020-05-27,299
922,130000000,137600000,137607000,2020-05-29,305
923,130000000,137600000,137607000,2020-05-30,307
924,040000000,045800000,045813000,2020-05-29,34
925,040000000,045800000,045813000,2020-05-30,34
926,040000000,045800000,045813000,2020-05-31,36
927,040000000,041000000,041016000,2020-05-14,1
928,040000000,041000000,041016000,2020-05-16,1
929,040000000,041000000,041016000,2020-05-17,1
930,040000000,041000000,041016000,2020-05-18,1
931,040000000,041000000,041016000,2020-05-19,1
932,040000000,041000000,041016000,2020-05-20,1
933,040000000,041000000,041016000,2020-05-21,1
934,040000000,041000000,041016000,2020-05-22,1
935,040000000,041000000,041016000,2020-05-23,1
936,040000000,041000000,041016000,2020-05-24,1
